date,AAPL,ABT,AMD,BAC,BBY,BMY,COP,CVX,GE,HD,JNJ,JPM,KO,LLY,MMM,NVDA,PEP,UNH,WMT,XOM,ANET,AVGO,CEG,ETN,SMCI,TSM,VRT,VST,TFC,USB,WFC
2026-06-18,297.8900146484375,88.38500213623047,536.8300170898438,56.15999984741211,74.73999786376953,54.0,107.7300033569336,173.5800018310547,357.6700134277344,334.0799865722656,228.32000732421875,325.239990234375,79.37000274658203,1098.02001953125,160.64999389648438,210.22999572753903,141.94000244140625,401.05999755859375,117.18000030517578,137.77000427246094,169.64999389648438,410.7900085449219,274.0799865722656,421.6499938964844,30.65999984741211,462.2200012207031,333.1499938964844,163.72999572753906,48.31499862670898,58.09000015258789,82.20999908447266
2026-06-22,296.7900085449219,87.77999877929688,551.6799926757812,57.369998931884766,76.0199966430664,54.70000076293945,109.70999908447266,175.07000732421875,355.4100036621094,326.6300048828125,231.2700042724609,331.8500061035156,79.55000305175781,1103.68994140625,163.24000549316406,208.5599975585937,140.66000366210938,406.5299987792969,117.12000274658205,138.4600067138672,,392.0400085449219,,435.6900024414063,35.459999084472656,467.625,358.3699951171875,167.24000549316406,48.75,58.66999816894531,83.8499984741211
2026-06-23,,90.51000213623048,520.010009765625,57.91999816894531,,55.52999877929688,109.97000122070312,175.99000549316406,356.3699951171875,324.45001220703125,239.08999633789065,334.1400146484375,80.30999755859375,1107.8299560546875,161.9199981689453,200.02099609375,142.0399932861328,409.30999755859375,119.41999816894533,139.72999572753906,162.24000549316406,380.3599853515625,,405.30999755859375,33.31999969482422,436.6199951171875,318.2001037597656,162.3800048828125,49.68000030517578,60.040000915527344,84.13999938964844
2026-06-24,293.260009765625,90.51000213623048,519.6799926757812,,,,,171.5500030517578,365.7099914550781,342.7300109863281,241.0200042724609,333.489990234375,80.62000274658203,,165.9199981689453,199.08999633789065,142.1999969482422,405.5199890136719,119.0,136.8800048828125,161.86500549316406,,,404.7699890136719,32.45500183105469,441.0400085449219,316.56500244140625,162.82000732421875,49.77999877929688,60.11000061035156,84.26000213623047
2026-06-25,,93.24500274658205,532.5900268554688,58.20000076293945,76.87999725341797,55.40499877929688,106.43499755859376,172.27000427246094,371.3800048828125,344.8099975585937,244.97000122070312,335.2099914550781,80.45500183105469,1129.300048828125,168.08999633789062,195.7400054931641,139.52999877929688,415.80999755859375,115.7699966430664,137.55999755859375,165.55999755859375,379.3299865722656,268.7099914550781,419.8800048828125,31.700000762939453,435.25,325.5599975585937,167.77000427246094,50.685001373291016,61.220001220703125,84.76000213623047
2026-06-26,281.20001220703125,93.83999633789062,519.8300170898438,57.79999923706055,77.70999908447266,57.5099983215332,105.7750015258789,170.9250030517578,368.4700012207031,348.17999267578125,254.259994506836,327.9200134277344,82.62000274658203,1206.4599609375,164.00999450683594,191.72000122070312,141.1300048828125,427.4150085449219,115.3000030517578,136.39999389648438,157.5500030517578,363.9400024414063,263.8099975585937,402.260009765625,30.6299991607666,432.260009765625,303.3800048828125,163.4199981689453,50.43999862670898,60.900001525878906,83.86000061035156
2026-06-29,281.6300048828125,92.6999969482422,539.5599975585938,57.869998931884766,77.62000274658203,58.54999923706055,104.18000030517578,168.4199981689453,373.5499877929688,,258.42999267578125,329.44000244140625,82.625,1229.050048828125,162.44000244140625,194.8999938964844,138.64999389648438,419.4400024414063,114.55999755859376,136.0449981689453,164.08999633789062,372.4400024414063,259.2900085449219,408.260009765625,28.13999938964844,455.1199951171875,307.010009765625,162.39999389648438,50.57500076293945,61.255001068115234,83.48999786376953
2026-06-30,289.0899963378906,90.68000030517578,580.8200073242188,56.970001220703125,75.86000061035156,57.61000061035156,103.9499969482422,165.80499267578125,373.2200012207031,352.375,254.009994506836,327.2300109863281,81.24500274658203,1199.3800048828125,161.91000366210938,199.7700042724609,135.41000366210938,415.3599853515625,113.22000122070312,,169.9600067138672,377.0700073242188,,425.989990234375,29.334999084472656,477.239990234375,334.5799865722656,158.63499450683594,49.81999969482422,60.40999984741211,82.62999725341797
2026-07-01,294.25,92.16999816894533,540.8900146484375,58.3849983215332,77.20999908447266,56.459999084472656,103.23500061035156,165.6999969482422,,350.9100036621094,253.9499969482422,334.0799865722656,81.31500244140625,1192.1800537109375,159.99000549316406,197.5800018310547,141.17999267578125,426.6199951171875,108.86000061035156,136.25999450683594,166.67999267578125,369.2699890136719,236.44000244140625,412.4700012207031,27.64999961853028,444.2999877929688,311.44000244140625,153.16000366210938,50.90499877929688,61.959999084472656,85.94499969482422
2026-07-02,308.2200012207031,95.38999938964844,518.260009765625,58.68999862670898,77.98999786376953,58.11000061035156,104.72000122070312,169.1999969482422,377.489990234375,357.8299865722656,262.9700012207031,334.20001220703125,83.97000122070312,1210.47998046875,160.39999389648438,194.6199951171875,144.14999389648438,425.1400146484375,111.70999908447266,136.97000122070312,160.02000427246094,360.3399963378906,239.1699981689453,398.6700134277344,27.21999931335449,434.4700012207031,300.5199890136719,151.02000427246094,50.97999954223633,61.71500015258789,85.51000213623047
2026-07-06,312.8099975585937,95.6500015258789,551.9500122070312,59.900001525878906,78.0,56.70000076293945,103.56999969482422,168.1300048828125,378.6700134277344,350.6700134277344,259.3299865722656,337.8699951171875,,1202.56005859375,159.14999389648438,195.5749969482422,143.3000030517578,418.1799926757813,110.66000366210938,,173.19000244140625,373.9100036621094,245.92999267578125,,27.190099716186523,451.9800109863281,318.4100036621094,157.22999572753906,51.44499969482422,62.83000183105469,87.45500183105469
2026-07-07,310.6600036621094,95.83000183105467,516.5700073242188,,78.7300033569336,57.970001220703125,108.44000244140624,173.91000366210938,366.9400024414063,345.2300109863281,267.2799987792969,339.260009765625,83.99500274658203,,158.0,196.92999267578125,144.97000122070312,428.0769958496094,111.54000091552734,141.66000366210938,166.35000610351562,,239.6499938964844,395.5899963378906,26.23990058898925,432.6400146484375,305.6000061035156,155.7100067138672,51.3849983215332,62.900001525878906,87.20999908447266
2026-07-08,313.260009765625,95.11000061035156,517.489990234375,58.310001373291016,78.06999969482422,57.525001525878906,,175.94000244140625,355.95001220703125,336.19000244140625,263.3599853515625,330.5199890136719,83.4000015258789,1215.8699951171875,154.72000122070312,204.1499938964844,142.47500610351562,425.5499877929688,113.0500030517578,140.9499969482422,181.0200042724609,388.6700134277344,,399.4299926757813,28.174999237060547,436.8500061035156,317.8500061035156,154.82000732421875,49.67499923706055,60.9900016784668,85.55999755859375
2026-07-09,,94.36000061035156,546.6599731445312,59.23500061035156,79.98500061035156,57.93999862670898,107.98999786376952,174.0500030517578,359.0599975585937,338.69000244140625,259.1050109863281,,82.61499786376953,1216.699951171875,155.36000061035156,202.72999572753903,137.83999633789062,431.6000061035156,112.1999969482422,137.3699951171875,184.63999938964844,401.1099853515625,250.69000244140625,405.7999877929688,,437.0249938964844,323.8999938964844,158.00999450683594,51.369998931884766,61.900001525878906,86.91000366210938
2026-07-10,315.32989501953125,93.93000030517578,557.989990234375,59.650001525878906,82.80000305175781,57.56499862670898,109.0199966430664,,,,257.010009765625,336.4700012207031,83.48500061035156,1188.25,157.55999755859375,210.9499969482422,137.38999938964844,424.5799865722656,113.88999938964844,,186.9600067138672,399.989990234375,251.3800048828125,407.1300048828125,28.32999992370605,434.2900085449219,318.8500061035156,158.88999938964844,51.68999862670898,62.40999984741211,87.1050033569336
2026-07-13,317.4200134277344,92.11000061035156,534.4199829101562,59.540000915527344,81.63999938964844,59.3650016784668,112.8550033569336,182.2100067138672,353.45001220703125,,257.8800048828125,334.5899963378906,84.2699966430664,1184.8399658203125,157.69000244140625,203.47999572753903,138.50999450683594,429.1300048828125,114.80500030517578,144.56500244140625,,384.0299987792969,257.42999267578125,402.760009765625,27.670000076293945,421.6799926757813,305.79998779296875,158.10000610351562,51.95500183105469,62.345001220703125,87.69999694824219
2026-07-14,314.9200134277344,88.96499633789062,547.6400146484375,60.630001068115234,83.9800033569336,,,181.76499938964844,353.4700012207031,337.92999267578125,253.8600006103516,343.0400085449219,,1153.5799560546875,156.61000061035156,211.8000030517578,135.4499969482422,425.2799987792969,113.66500091552734,145.08999633789062,182.4900054931641,389.1400146484375,256.4700012207031,415.6700134277344,27.63500022888184,420.6499938964844,303.67999267578125,158.41000366210938,51.94499969482422,62.15499877929688,85.36000061035156
2026-07-15,327.57000732421875,89.33000183105469,528.7899780273438,61.625,85.37000274658203,58.70000076293945,111.47000122070312,181.6499938964844,360.43499755859375,341.54998779296875,247.07000732421875,346.9800109863281,82.45500183105469,1156.6064453125,160.52000427246094,212.4900054931641,135.47999572753906,418.5799865722656,112.52999877929688,144.5,171.9199981689453,394.1700134277344,258.1600036621094,412.8599853515625,26.88500022888184,419.5499877929688,304.5400085449219,160.2100067138672,52.79999923706055,63.03499984741211,87.5199966430664
2026-07-16,333.2699890136719,98.80999755859376,500.9299926757813,61.505001068115234,85.25,60.5099983215332,112.83999633789062,183.8800048828125,345.75,347.8500061035156,249.5850067138672,343.0799865722656,84.93000030517578,1169.699951171875,161.75999450683594,207.47000122070312,139.41000366210938,423.5400085449219,114.91999816894533,145.97000122070312,,374.4599914550781,251.69000244140625,396.1499938964844,24.684999465942383,410.239990234375,294.2200012207031,152.5399932861328,53.18999862670898,64.0,88.06999969482422
2026-07-17,333.739990234375,100.66999816894533,495.5,61.28499984741211,85.4000015258789,60.7400016784668,114.70999908447266,187.3600006103516,348.8399963378906,338.95001220703125,253.1000061035156,341.19000244140625,81.56500244140625,1178.5799560546875,159.86000061035156,202.63999938964844,137.13499450683594,426.1499938964844,114.20999908447266,147.38999938964844,168.5800018310547,370.8399963378906,252.4199981689453,399.9100036621094,24.170000076293945,398.3299865722656,289.42999267578125,155.4199981689453,52.5099983215332,63.150001525878906,87.5199966430664
2026-07-20,326.70001220703125,101.6999969482422,503.4200134277344,60.43999862670898,85.12000274658203,60.18000030517578,,189.6699981689453,341.3299865722656,,248.8500061035156,338.8900146484375,82.11499786376953,,159.32000732421875,203.3800048828125,135.47000122070312,421.6799926757813,112.1999969482422,148.39999389648438,169.34500122070312,378.2099914550781,253.57000732421875,401.5700073242188,23.82550048828125,402.5299987792969,291.8399963378906,157.97999572753906,50.97999954223633,63.165000915527344,86.34500122070312
2026-07-21,327.5899963378906,99.66999816894533,544.4390258789062,61.21500015258789,85.20999908447266,60.91999816894531,117.54000091552734,191.0599975585937,340.70001220703125,331.6099853515625,250.6499938964844,345.1600036621094,81.95500183105469,1175.1500244140625,170.7050018310547,207.17999267578125,134.99000549316406,436.4700012207031,110.37000274658205,151.72000122070312,174.5800018310547,386.1300048828125,262.2099914550781,402.9200134277344,25.489999771118164,424.4849853515625,304.6099853515625,162.30999755859375,51.369998931884766,63.71500015258789,87.73999786376953
2026-07-22,325.8699951171875,,,,87.11000061035156,60.76499938964844,118.79000091552734,192.97000122070312,341.1700134277344,331.489990234375,255.63999938964844,348.3699951171875,,1163.010009765625,170.7899932861328,212.0599060058593,135.64999389648438,431.3200073242188,109.33499908447266,154.4499969482422,174.90499877929688,396.6900024414063,274.7799987792969,406.9800109863281,30.5398006439209,421.1400146484375,301.17999267578125,166.7100067138672,51.709999084472656,64.46499633789062,86.43000030517578
2026-07-23,321.6099853515625,100.79000091552734,539.7999877929688,61.29499816894531,84.37999725341797,61.52000045776367,120.1999969482422,194.4199981689453,349.010009765625,324.6700134277344,259.2699890136719,349.760009765625,81.11000061035156,1185.0699462890625,169.5749969482422,208.6999969482422,134.9250030517578,423.5400085449219,108.37999725341795,156.86000061035156,176.58999633789062,392.7999877929688,,415.0700073242188,,415.5799865722656,304.010009765625,168.92999267578125,51.20000076293945,63.31999969482422,86.19999694824219
2026-07-24,333.07000732421875,103.11000061035156,522.030029296875,62.04499816894531,85.43000030517578,62.09000015258789,120.2699966430664,194.72000122070312,353.760009765625,,263.4200134277344,353.1600036621094,82.25,1196.0400390625,172.60000610351562,206.9600067138672,136.64999389648438,420.6400146484375,109.45999908447266,156.92999267578125,174.0500030517578,381.9200134277344,274.3999938964844,404.0199890136719,,403.6900024414063,290.42498779296875,163.38999938964844,51.775001525878906,63.97499847412109,86.38999938964844
2026-07-27,336.9200134277344,,495.0700073242188,62.165000915527344,88.43000030517578,62.56499862670898,115.58999633789062,189.9900054931641,361.6499938964844,336.010009765625,265.989990234375,356.17999267578125,84.1050033569336,,178.2100067138672,196.5200042724609,139.77999877929688,417.5499877929688,111.73999786376952,154.7899932861328,170.7100067138672,383.3500061035156,270.07000732421875,398.5700073242188,29.799999237060547,399.2699890136719,287.2200012207031,157.0800018310547,52.130001068115234,63.494998931884766,87.30500030517578
2026-07-28,340.1600036621094,107.31999969482422,454.8500061035156,62.61000061035156,89.47000122070312,,114.11000061035156,187.6699981689453,363.6499938964844,344.489990234375,266.79998779296875,357.3900146484375,88.33499908447266,1222.6500244140625,182.4600067138672,196.9499969482422,142.8699951171875,429.0400085449219,113.0999984741211,153.19000244140625,169.64999389648438,380.760009765625,259.8500061035156,386.2900085449219,28.45499992370605,392.2999877929688,269.5,148.63999938964844,53.0,64.44000244140625,86.91999816894531
2026-07-29,338.07000732421875,108.0250015258789,429.5700073242188,61.06999969482422,90.16000366210938,,118.06999969482422,,350.6400146484375,338.2699890136719,265.6199951171875,344.739990234375,89.12000274658203,1210.719970703125,177.97000122070312,190.0599975585937,143.5500030517578,420.7250061035156,114.2300033569336,156.80999755859375,,370.2999877929688,258.07000732421875,361.739990234375,25.709999084472656,374.7799987792969,223.1000061035156,142.80999755859375,52.31499862670898,62.81999969482422,83.88999938964844
2026-07-30,333.8500061035156,,,61.75,87.77999877929688,64.86000061035156,119.04000091552734,192.5399932861328,355.1099853515625,333.3900146484375,255.9100036621093,350.95001220703125,88.5199966430664,1155.4200439453125,176.1199951171875,195.1499938964844,140.22000122070312,421.5700073242188,111.08999633789062,,171.02000427246094,388.2699890136719,263.6000061035156,387.2200012207031,27.71999931335449,403.2999877929688,227.6100006103516,148.63999938964844,52.0,62.90250015258789,85.43000030517578
2026-07-31,,105.73999786376952,476.1400146484375,61.97499847412109,86.26000213623047,65.30999755859375,120.48999786376952,196.8800048828125,360.1400146484375,332.0199890136719,256.4100036621094,351.8699951171875,87.58999633789062,1148.050048828125,176.30999755859375,200.8099975585937,139.5850067138672,414.3599853515625,111.20999908447266,,180.3699951171875,389.2799987792969,262.760009765625,415.6199951171875,28.39999961853028,404.3500061035156,241.6100006103516,148.2100067138672,51.84999847412109,63.005001068115234,86.46499633789062
2026-08-03,303.2699890136719,,484.7300109863281,62.4900016784668,85.26499938964844,65.45999908447266,119.16999816894533,193.17999267578125,368.9500122070313,340.0799865722656,254.4499969482422,352.6099853515625,86.87000274658203,1121.2550048828125,177.25999450683594,206.69000244140625,139.63999938964844,415.4200134277344,110.70999908447266,155.0500030517578,184.92999267578125,,,,,406.1199951171875,263.1099853515625,155.94000244140625,51.91999816894531,63.935001373291016,87.9000015258789
2026-08-04,309.3900146484375,105.48999786376952,526.0,62.90999984741211,86.3499984741211,65.9000015258789,117.94000244140624,190.3999938964844,,348.3299865722656,254.9199981689453,357.5799865722656,86.55999755859375,1116.239990234375,181.47000122070312,211.83999633789065,139.1199951171875,407.6900024414063,111.5500030517578,153.96499633789062,190.4499969482422,418.0750122070313,267.239990234375,444.5799865722656,31.700000762939453,417.0849914550781,269.9100036621094,143.22000122070312,52.650001525878906,64.2300033569336,88.33999633789062
2026-08-05,310.9200134277344,105.62999725341795,481.6400146484375,63.25,84.48999786376953,63.630001068115234,115.04000091552734,186.4100036621093,381.1199951171875,,257.57000732421875,,86.81999969482422,1168.7750244140625,182.0800018310547,219.1999969482422,138.7899932861328,412.75,112.34500122070312,151.61000061035156,197.2700042724609,418.3710021972656,264.45001220703125,447.2900085449219,30.31999969482422,414.0299987792969,278.2300109863281,140.5800018310547,52.86000061035156,64.20999908447266,89.15499877929688
2026-08-06,312.45001220703125,107.95500183105467,489.6700134277344,63.005001068115234,80.0199966430664,64.1500015258789,116.7699966430664,189.22999572753903,374.5899963378906,349.57000732421875,257.0150146484375,356.29998779296875,86.8499984741211,1192.800048828125,180.759994506836,218.9900054931641,138.49000549316406,403.989990234375,112.0719985961914,154.8300018310547,192.3099975585937,420.4700012207031,261.25,448.1700134277344,29.3799991607666,418.0700073242188,275.32000732421875,141.31500244140625,52.595001220703125,63.834999084472656,87.58000183105469
2026-08-07,313.29998779296875,107.80999755859376,483.4800109863281,63.15999984741211,82.0,64.70999908447266,117.61000061035156,186.5500030517578,370.0499877929688,355.5899963378906,259.2300109863281,357.4700012207031,87.05500030517578,1185.0799560546875,182.88999938964844,223.97999572753903,139.02200317382812,407.05999755859375,111.81999969482422,152.94500732421875,188.6000061035156,427.5249938964844,269.9800109863281,448.6700134277344,31.100000381469727,419.9599914550781,272.3399963378906,140.60000610351562,52.34999847412109,63.92499923706055,87.23500061035156
2026-08-10,308.19000244140625,108.62999725341795,469.3500061035156,63.880001068115234,82.43000030517578,,123.06999969482422,194.9199981689453,366.6700134277344,350.7900085449219,261.69000244140625,359.8299865722656,86.88500213623047,1231.5799560546875,182.0399932861328,217.5599975585937,137.72999572753906,408.6799926757813,112.6750030517578,159.7899932861328,,422.25,270.42999267578125,444.9800109863281,31.450000762939453,418.55999755859375,270.2099914550781,142.85000610351562,51.869998931884766,64.19499969482422,87.53500366210938
2026-08-11,304.8999938964844,109.74500274658205,474.3900146484375,64.0,83.27840423583984,,125.91999816894533,196.6699981689453,368.010009765625,,,362.0050048828125,86.5,1214.594970703125,183.13999938964844,217.47999572753903,138.39500427246094,402.2000122070313,113.26000213623048,159.8000030517578,,415.8599853515625,278.25,459.4100036621094,31.68000030517578,422.1900024414063,281.82000732421875,144.91000366210938,52.310001373291016,64.28500366210938,87.44999694824219
2026-08-12,,110.91999816894533,,64.81999969482422,83.02999877929688,63.709999084472656,127.33000183105467,196.58999633789065,365.2200012207031,343.44000244140625,260.8900146484375,365.2200012207031,86.74500274658203,1220.4200439453125,183.7899932861328,224.1300048828125,138.6999969482422,405.6400146484375,116.03500366210938,159.75999450683594,,,278.6600036621094,459.9100036621094,37.560001373291016,429.1499938964844,288.3699951171875,146.7100067138672,52.67499923706055,65.0199966430664,88.95500183105469
2026-08-13,305.32000732421875,,483.0887145996094,64.1050033569336,85.37999725341797,64.6500015258789,124.5199966430664,,360.6300048828125,341.6919860839844,262.125,363.1300048828125,87.43499755859375,,182.69000244140625,225.3699951171875,140.6199951171875,399.2999877929688,115.7300033569336,158.64999389648438,203.6199951171875,417.8500061035156,278.6600036621094,453.3399963378906,39.13999938964844,430.5450134277344,287.20001220703125,146.47000122070312,52.9900016784668,65.16000366210938,88.12999725341797
2026-08-14,305.95001220703125,111.24500274658205,514.3699951171875,64.48999786376953,86.43000030517578,,126.7750015258789,200.009994506836,368.3299865722656,338.79998779296875,260.3599853515625,,87.70500183105469,1180.6300048828125,182.6499938964844,225.1600036621093,140.8000030517578,401.80999755859375,115.2699966430664,160.08999633789062,198.7899932861328,393.0499877929688,282.510009765625,451.510009765625,39.84000015258789,426.3200073242188,293.8999938964844,148.13999938964844,53.095001220703125,65.4000015258789,88.78500366210938
2026-08-17,305.69000244140625,110.37999725341795,506.0899963378906,63.90999984741211,85.44999694824219,64.6500015258789,127.58000183105467,202.7100067138672,369.2200012207031,338.3299865722656,262.45001220703125,361.2000122070313,86.98500061035156,1184.5999755859375,180.22999572753903,225.0500030517578,138.24000549316406,395.55999755859375,114.33000183105467,161.50999450683594,201.82000732421875,,278.3399963378906,455.55999755859375,38.275001525878906,430.9400024414063,292.5849914550781,146.11000061035156,52.54499816894531,64.88999938964844,87.54499816894531
2026-08-18,310.20001220703125,112.6999969482422,484.6749877929688,64.25160217285156,87.26000213623047,66.08499908447266,129.77000427246094,205.7449951171875,375.1799926757813,,271.1300048828125,363.25,88.81999969482422,1226.6600341796875,180.94000244140625,219.8000030517578,140.11000061035156,393.8999938964844,115.20999908447266,165.61500549316406,193.19000244140625,380.010009765625,266.8999938964844,431.30999755859375,37.40999984741211,413.4849853515625,272.4599914550781,140.50999450683594,52.43000030517578,64.79499816894531,87.41500091552734
2026-08-19,316.8800048828125,114.46499633789062,,,89.2300033569336,67.62000274658203,,205.77999877929688,356.2900085449219,344.3900146484375,273.4700012207031,357.32000732421875,90.375,1281.489990234375,180.6100006103516,217.6499938964844,142.5800018310547,388.6099853515625,114.37999725341795,164.80999755859375,,,274.19000244140625,424.5400085449219,36.58000183105469,412.3299865722656,260.9200134277344,142.69000244140625,50.97499847412109,62.83000183105469,85.94999694824219
2026-08-20,311.3399963378906,,469.4150085449219,,85.75,65.5,134.9149932861328,205.8099975585937,344.760009765625,334.5599975585937,267.760009765625,,,1246.43994140625,178.19000244140625,217.0500030517578,142.08999633789062,384.8800048828125,103.83000183105467,166.28500366210938,183.7949981689453,364.239990234375,273.04998779296875,415.5,36.4900016784668,416.0450134277344,264.67999267578125,138.97000122070312,50.255001068115234,61.790000915527344,83.70500183105469
2026-08-21,309.4200134277344,116.62999725341795,472.75,61.69499969482422,,67.0199966430664,134.8939971923828,205.2700042724609,348.385009765625,335.7049865722656,270.32000732421875,351.635009765625,,1254.77001953125,178.9600067138672,214.75,143.47999572753906,389.9700012207031,103.6999969482422,165.11000061035156,188.6600036621093,368.4500122070313,,419.239990234375,,418.9500122070313,261.9700012207031,136.22000122070312,50.41999816894531,62.05500030517578,83.83999633789062
2026-08-24,310.3500061035156,116.66500091552734,456.7607116699219,62.33000183105469,87.4749984741211,67.29000091552734,133.35000610351562,203.07000732421875,341.8099975585937,337.4200134277344,273.0799865722656,356.42999267578125,91.97000122070312,1247.77001953125,179.02000427246094,208.4600067138672,144.67999267578125,398.7699890136719,106.52010345458984,164.07000732421875,188.1699981689453,358.7650146484375,273.42999267578125,408.7099914550781,35.14500045776367,410.1199951171875,254.9199981689453,135.67999267578125,50.82500076293945,62.41999816894531,84.7300033569336
2026-08-25,309.8299865722656,116.11000061035156,479.25,62.415000915527344,85.29000091552734,67.91999816894531,131.85000610351562,199.9100036621093,349.510009765625,337.8500061035156,273.1600036621094,356.69000244140625,91.63999938964844,1233.5699462890625,179.35499572753906,212.97999572753903,142.25,396.6199951171875,105.38500213623048,160.63999938964844,190.92999267578125,356.69000244140625,278.3500061035156,,38.459999084472656,417.3399963378906,255.6199951171875,139.0399932861328,50.310001373291016,62.40999984741211,84.79000091552734
2026-08-26,313.489990234375,,481.010009765625,,,,,,,,,,,,,,,,,,,355.8810119628906,279.5199890136719,,,,,,,,
